Mean,SD,2.5%,25%,50%,75%,97.5%,n.eff
miHuronInflowPP_mm[96],54.0031051468317,0.706004231463468,52.5909608251264,53.5327455135719,53.99562309603,54.4871488635998,55.3341839584359,3004.21853178089
miHuronInflowPP_mm[97],60.9654370384786,0.703817536203689,59.572313505809,60.48353610658,60.9822974691477,61.4335259150534,62.366660715622,3000
miHuronInflowPP_mm[98],69.3832301723816,0.777757844353918,67.8489202652191,68.8575140623446,69.3844275527695,69.9200788520082,70.9279692637282,3293.53525250502
miHuronInflowPP_mm[99],71.3406229467485,0.776226185515119,69.815987932169,70.8247333064263,71.3475736953903,71.8711012885225,72.8419812415353,3095.0662166417
miHuronInflowPP_mm[100],67.1594491845838,0.759417159568527,65.6749998325864,66.6539482093683,67.1561529292488,67.6708046500371,68.655972200059,2831.42724510334
miHuronInflowPP_mm[101],64.3383458037211,0.755747799393867,62.8298762327288,63.8194457851008,64.3300957127551,64.8492260758657,65.8496395319765,3000
miHuronInflowPP_mm[102],65.2386967317111,0.709175114236716,63.825758865272,64.7667767958131,65.250206181667,65.6983189264323,66.623403569304,2721.82665002868
miHuronInflowPP_mm[103],58.7440828397679,0.698108282417421,57.3678647498024,58.2686130394774,58.7381823106841,59.2318512883965,60.104680607412,3016.85658240854
miHuronInflowPP_mm[104],56.2494211441513,0.649604290198044,54.993121972227,55.812357975833,56.2551261534397,56.6811422337093,57.5035599118676,2886.76005455351
miHuronInflowPP_mm[105],52.0116645594001,0.587473938178478,50.8772271911835,51.604957889718,52.0126133150021,52.4038109809295,53.1606886193039,3000
miHuronInflowPP_mm[106],54.0663889446482,0.870968624079177,52.3584123163291,53.4863011715761,54.0564890268615,54.6409768934833,55.7529826562372,3092.93248040358
miHuronInflowPP_mm[107],53.4091037962478,0.601110545045871,52.2075617590236,52.992519015478,53.4163290568603,53.8273866887926,54.5733068044897,3094.74913960822
miHuronInflowPP_mm[108],56.6807905408849,0.70250450411305,55.3077618569373,56.2081537543039,56.6831023983015,57.1405994253782,58.0581519458977,3134.01268407848
miHuronInflowPP_mm[109],55.2960862246714,0.715362824276483,53.9223789294544,54.7913714290306,55.2745781937868,55.7847210399601,56.7066702180997,3095.16943899644
miHuronInflowPP_mm[110],57.9292463571354,0.772098186524941,56.484520082996,57.3732100307566,57.9304767580957,58.4643743871873,59.4318337554076,3000
miHuronInflowPP_mm[111],56.6041111509538,0.80268672084599,55.0495098267765,56.0452198883716,56.6092001316642,57.1460585725037,58.1955694818966,3099.12273302269
miHuronInflowPP_mm[112],59.6278367131594,0.73693393962023,58.1943344190504,59.1245917417696,59.6156355722586,60.1200426405686,61.0782353521587,2601.12158852648
miHuronInflowPP_mm[113],59.751166129535,0.752590715492295,58.2944734679842,59.2311261142589,59.7460933069808,60.2646369944478,61.2230739971316,3017.97698374767
miHuronInflowPP_mm[114],56.3219764427612,0.701327392334838,54.9147333336683,55.8510097472589,56.3367829254956,56.7875799695327,57.6603266591559,2767.48356657548
miHuronInflowPP_mm[115],51.2510945624677,0.700322423050096,49.8770673331238,50.7845813038984,51.2476428935147,51.7168541099388,52.6416080764969,3107.40537086824
miHuronInflowPP_mm[116],51.7871954425319,0.646031653390746,50.5057011689385,51.3535585430587,51.7947322165799,52.2186470545565,53.0458110553212,3000
miHuronInflowPP_mm[117],42.2882710692411,0.804854134045827,40.6941098262478,41.7528485070868,42.2814381984673,42.8263604921909,43.8482010727784,3000
miHuronInflowPP_mm[118],44.681294267142,0.63847966346901,43.4538433738328,44.2507417222656,44.6894952062644,45.1089826591483,45.9438189531575,2893.12824698872
miHuronInflowPP_mm[119],42.788808083835,0.627347596282203,41.5738579879631,42.3738348523715,42.7877601391229,43.1943104831082,44.0286019106382,3000
miHuronInflowPP_mm[120],50.7833138685388,0.703591008204812,49.4104985433491,50.303433713803,50.7724958202437,51.2526499208695,52.1719287381229,3000
miHuronInflow_mm[12],423.192667800903,2.47873341338305,418.264973668505,421.521549069282,423.186118062974,424.877947316881,427.949979525533,2901.05275371061
miHuronInflow_mm[13],423.323394816102,2.45809149084698,418.401349943529,421.743114008019,423.268799532942,424.930874348714,428.098561068008,2749.97436387906
miHuronInflow_mm[14],431.186778222563,2.44472600342191,426.34195213617,429.514320771831,431.197548242296,432.807510353882,435.88611688803,2799.02093750823
miHuronInflow_mm[15],439.697772893639,2.46947236103134,434.903566934244,438.009400509612,439.690201439384,441.3936198844,444.438761440561,2857.48352520265
miHuronInflow_mm[16],443.630245323166,2.44787102827656,438.816145956731,441.960678982726,443.648997372409,445.289822553688,448.436484459306,2974.76066062524
miHuronInflow_mm[17],441.714775325545,2.4717812238688,436.890953690315,440.090840950009,441.684324958951,443.410818768448,446.548011998618,2960.5577358771
miHuronInflow_mm[18],442.570610978256,2.45926134548488,437.764447194963,440.889379400398,442.536416595875,444.259213930695,447.319205379853,3002.74200524537
miHuronInflow_mm[19],446.182902960369,2.46123258090602,441.376260913993,444.494335013171,446.148024560988,447.826975631078,451.058314637392,3710.05686341501
miHuronInflow_mm[20],445.751855938108,2.44552303585582,441.056364150028,444.072494662105,445.739936553861,447.408792540889,450.44215506617,3000
miHuronInflow_mm[21],441.940853919011,2.41907142192478,437.218179922873,440.267552718844,441.950122996843,443.516058357529,446.644699169141,3000
miHuronInflow_mm[22],443.716703869234,2.42770031761832,438.911535497109,442.085948816326,443.690329601102,445.30045938958,448.662605894035,3000
miHuronInflow_mm[23],443.520921596279,2.43963079049815,438.723431093247,441.89896933355,443.535565257863,445.116706404709,448.567346632129,3368.23213328913
miHuronInflow_mm[24],444.525272311611,2.43224037673638,439.830740245875,442.906933486082,444.507663259575,446.153202326456,449.329605475643,3308.94704062912
miHuronInflow_mm[25],455.044688608966,2.44214867708572,450.314856356176,453.424581076139,455.011452780663,456.667598663121,459.925094744079,3278.66267267395
miHuronInflow_mm[26],459.342713052845,2.43890696245831,454.538756117526,457.715918692068,459.343137698577,460.95326481781,464.045480403259,3152.1127413018
miHuronInflow_mm[27],471.984470386331,2.42889646979523,467.072968708573,470.431263857223,472.044844848791,473.544559343863,476.74733574672,3442.21427490407
miHuronInflow_mm[28],492.447291164799,2.44716120854357,487.447627164613,490.825935911314,492.437337749568,494.061434670748,497.152694037604,3747.71573730623
miHuronInflow_mm[29],520.638629529507,2.41955373932102,515.786633360585,519.04335584442,520.659229575564,522.209608748056,525.354752038448,3381.77344049439
miHuronInflow_mm[30],535.131403771369,2.40400121443575,530.351736618475,533.570738309222,535.178865381696,536.72449542271,539.726768058443,3289.95300043772
miHuronInflow_mm[31],550.203788699046,2.40304090637113,545.345991167863,548.604378971144,550.260891252797,551.845857478855,554.752653020179,3307.4559124459
miHuronInflow_mm[32],561.400305695873,2.38525487919929,556.743694375923,559.799415056319,561.392283342616,563.032460376748,565.999609963843,3463.48820839983
miHuronInflow_mm[33],571.685120791498,2.39748780172952,567.041916974989,570.083472369877,571.687756161243,573.300280837968,576.320754048783,3380.38681737027
miHuronInflow_mm[34],579.554046670778,2.38458498855385,574.930667254095,577.945507871165,579.54520358932,581.149256409807,584.233502440539,3604.63346591235
miHuronInflow_mm[35],590.187912971623,2.37413224841976,585.685584681854,588.563787180961,590.191067276759,591.756803611372,594.870879190741,3833.48330534224
miHuronInflow_mm[36],607.844756528645,2.3618028167955,603.061444033149,606.258162145426,607.910174368225,609.390578988613,612.429389703696,3099.98025580308
miHuronInflow_mm[37],621.02127301438,2.36470539665176,616.507302137597,619.402933900264,620.99836831145,622.591485268131,625.597673868026,3000
miHuronInflow_mm[38],642.616903124224,2.38701357640605,638.022386890836,640.99251385663,642.635225508387,644.222403246709,647.361147957406,3096.80935796822
miHuronInflow_mm[39],655.349887986054,2.36074171358343,650.763272337505,653.729025311808,655.357323605582,656.941548761829,659.991463365538,3118.05050482647
miHuronInflow_mm[40],659.203018335001,2.33817491882884,654.762573667282,657.582997954673,659.205253950603,660.792285669881,663.832785694843,3000
miHuronInflow_mm[41],667.094585131182,2.33908218296068,662.60485526107,665.517960611011,667.116798859201,668.612523268595,671.616634781754,3000
miHuronInflow_mm[42],683.593506561306,2.32349247722122,679.021132566148,682.076658951803,683.592698022296,685.165776713032,688.175225035082,3000
miHuronInflow_mm[43],690.230817888253,2.3254350170149,685.588549087505,688.71839682874,690.217671459273,691.786304507872,694.684868031193,2958.60181733209
miHuronInflow_mm[44],696.119250048515,2.342914329912,691.50965219456,694.54330015838,696.128861238806,697.686326188794,700.572685218899,3000
miHuronInflow_mm[45],701.902952595277,2.33493079883967,697.240304007667,700.294451755542,701.937426813823,703.452100774869,706.411366159026,3000
miHuronInflow_mm[46],707.824298032275,2.318147329917,703.266661551135,706.220991086135,707.822343848159,709.391503432737,712.416257530088,3000
miHuronInflow_mm[47],708.256471991199,2.36194043364923,703.655842842919,706.595518960444,708.278853755981,709.861320908291,712.979985553416,3000
miHuronInflow_mm[48],711.232764701329,2.3845989946749,706.756481532715,709.601617419846,711.228943688001,712.834888120966,715.937966826172,3000
miHuronInflow_mm[49],712.125058562395,2.38794792898809,707.622755749711,710.436049270062,712.131231484783,713.763931344691,716.68132209519,3035.89583383981
miHuronInflow_mm[50],709.75073461304,2.38523506047963,705.180717693516,708.071915285635,709.744827932277,711.424701341426,714.372675697631,3000
miHuronInflow_mm[51],706.714292831609,2.37996349950441,702.087673417231,705.063950050381,706.702608712424,708.364445254105,711.400621669935,3118.0000187388
miHuronInflow_mm[52],704.186884249225,2.38237154086437,699.688200721579,702.549945603091,704.173629565433,705.788420813844,708.82086647849,3103.46958030127
miHuronInflow_mm[53],698.307899724547,2.38426749131652,693.670283945787,696.692018748291,698.325134400458,699.897476616085,702.954619185559,3000
miHuronInflow_mm[54],683.304017191583,2.37409879738643,678.535012302315,681.710776672758,683.320680155864,684.959826446924,687.812675141857,3038.35427197388
miHuronInflow_mm[55],681.494155430302,2.39139260387094,676.854677465256,679.867160925382,681.495299836004,683.140735829903,686.070064876504,2767.35018101624
miHuronInflow_mm[56],687.123318870793,2.37614092465784,682.580000846232,685.493770328977,687.13029119414,688.74769304119,691.76249591827,2911.56163438567
miHuronInflow_mm[57],695.214406248617,2.36744282059383,690.644354063037,693.641433460831,695.185995097471,696.84763236718,699.961225928698,3380.15468084097
miHuronInflow_mm[58],703.659880177593,2.35527929923431,698.912859924483,702.089798028586,703.655330103872,705.270543358931,708.238090152898,3206.23737312418
miHuronInflow_mm[59],708.378835415446,2.35467967128069,703.628097555731,706.803410713229,708.357015588419,709.940536806175,712.970417215267,3000
miHuronInflow_mm[60],708.068259550826,2.3929184484398,703.379975349914,706.430408766154,708.045752484413,709.623397593281,712.835922772743,3000
miHuronInflow_mm[61],703.331202003391,2.40657852168304,698.513753256325,701.779171258721,703.318314118297,704.903837650952,708.075396514253,3206.04884755564
miHuronInflow_mm[62],700.666784355619,2.40792010531738,695.964027528752,699.096714906863,700.623628715752,702.275831015393,705.546838282524,3000
miHuronInflow_mm[63],700.450696082545,2.39525716394609,695.89199288296,698.866344012827,700.440082386615,702.053379704596,705.239689875663,3000
miHuronInflow_mm[64],695.647425063173,2.40127676822741,691.054627995669,694.004247981317,695.631179137268,697.211326706677,700.33616906301,3000
miHuronInflow_mm[65],695.866661035978,2.4130732093802,691.249199036741,694.201963024796,695.835333386848,697.497335362634,700.662805086126,3100.49130486183
miHuronInflow_mm[66],703.110510111866,2.44190461390029,698.313680777935,701.467868609098,703.096518790012,704.742603720777,707.980288966087,3000
miHuronInflow_mm[67],704.643517773061,2.45376783812427,699.768997775225,702.976603386257,704.592802908433,706.307858680047,709.478872993109,3000
miHuronInflow_mm[68],698.872617572475,2.45552415943395,693.98295514278,697.236775538543,698.845006428394,700.540086889353,703.70072064587,3000
miHuronInflow_mm[69],695.51396618061,2.43383980269335,690.838641799074,693.779779272249,695.471009635258,697.184620600027,700.232131050807,3000
miHuronInflow_mm[70],693.924580962168,2.4462361197931,689.294678051587,692.281912564724,693.928280710445,695.608390968959,698.693389987252,3000
miHuronInflow_mm[71],694.306724236828,2.44029956963231,689.503302830599,692.617917166425,694.363981015612,696.03018859872,698.991428597004,3000
miHuronInflow_mm[72],684.175522961108,2.4523701799846,679.413133987782,682.557683766107,684.220125379218,685.823865874864,688.916671547906,3000
miHuronInflow_mm[73],682.181969556567,2.43994415246602,677.449661707486,680.567659236554,682.142549360147,683.819176985894,686.989453542644,3000
miHuronInflow_mm[74],689.245717598539,2.45805136532576,684.409477741723,687.610777107378,689.214928040215,690.897690122832,694.064146320288,3000
miHuronInflow_mm[75],694.685982581164,2.43714860941409,690.033947832222,692.97976120802,694.674848936855,696.327548492533,699.514686917565,2857.42204071922
miHuronInflow_mm[76],700.445740432436,2.42852025788721,695.78159462319,698.792004937991,700.424107439529,702.072658532239,705.288453358472,3151.35745192605
miHuronInflow_mm[77],707.607964312984,2.42030652866154,702.971575339256,705.922104285313,707.637161859714,709.226738592514,712.354601041866,3102.93885686116
miHuronInflow_mm[78],717.818630445594,2.41109471568081,713.203083290727,716.156049855081,717.792591572812,719.446136993997,722.654524378173,2841.60869258832
miHuronInflow_mm[79],713.088718702432,2.38204797939124,708.472436275634,711.425723875116,713.083229068356,714.629139304778,717.829424327955,3000
miHuronInflow_mm[80],706.3659070052,2.36916178222302,701.721687981259,704.769865018788,706.375242177596,707.905910732881,711.003817793837,3000
miHuronInflow_mm[81],697.939342064014,2.38652175618934,693.242090732545,696.337553927669,697.993951412266,699.485633142093,702.601359250663,3000
miHuronInflow_mm[82],697.800326221535,2.38090521332761,693.010368102091,696.158850985582,697.784119111926,699.366923016872,702.454229130373,3000
miHuronInflow_mm[83],700.709928369382,2.41827270716156,695.970094069813,699.06224506079,700.73400722109,702.336712202871,705.326014450346,3000
miHuronInflow_mm[84],709.982513345118,2.40473925822476,705.350324489356,708.328337291102,709.984320258328,711.633937676541,714.524314282371,3000
miHuronInflow_mm[85],713.607876580459,2.41317747201947,708.941951196749,711.983438549495,713.588833468165,715.187879613816,718.388118858884,3000
miHuronInflow_mm[86],697.876911132429,2.42404132609519,693.253805244403,696.188671354597,697.892477139932,699.562303532307,702.516450090249,3000
miHuronInflow_mm[87],686.124615258729,2.44540373366627,681.369043222912,684.447142071091,686.105987017963,687.850237437935,690.87981024387,3000
miHuronInflow_mm[88],682.116308419273,2.42271027828804,677.442309015104,680.471402179951,682.114869580871,683.761543879183,686.761060527547,2983.58709801134
miHuronInflow_mm[89],672.196745354385,2.40232354843834,667.476877304196,670.598998519966,672.223339965544,673.859745248814,676.813471830248,3199.16445550433
miHuronInflow_mm[90],667.354254496201,2.38590200818595,662.625977523924,665.743665539589,667.35755487365,668.964035477972,671.861634836589,3000
miHuronInflow_mm[91],666.873690652823,2.39471249753239,662.158111630327,665.245102114763,666.932773789094,668.497977346805,671.479832076641,3000
miHuronInflow_mm[92],674.61197365332,2.39698978996403,669.912751979471,672.954618943687,674.669761689341,676.216417205686,679.261754408743,3326.69863681346
miHuronInflow_mm[93],684.528665924551,2.39047387354391,679.798442590106,682.882753722114,684.578463844461,686.179086176034,689.228315852145,3361.8874700855
miHuronInflow_mm[94],687.302327139519,2.39114729938926,682.636670858866,685.7152545647,687.301923884182,688.91294201055,692.0028785625,3016.40511931858
miHuronInflow_mm[95],685.890149123456,2.37432752761408,681.178674496272,684.30294757561,685.88803232378,687.444930516054,690.604629381192,2991.22571570832
miHuronInflow_mm[96],684.337164231095,2.36397661636981,679.76823786408,682.717477534489,684.346272203783,685.906007704404,689.09102571602,3066.09717855074
miHuronInflow_mm[97],687.688222455166,2.37156727405526,683.066953545162,686.04571364129,687.68715968239,689.271746947927,692.479363834723,3204.70451643309
miHuronInflow_mm[98],697.292391137766,2.36545518587362,692.71844714126,695.687216422446,697.286882888618,698.849268766328,702.133410428105,3350.73217759198
miHuronInflow_mm[99],704.07312696674,2.37523232880846,699.364334923201,702.47276209509,704.090514203315,705.669925500654,708.765071058302,3320.49678457123
miHuronInflow_mm[100],712.419249690405,2.36036336712077,707.838577557895,710.826905626831,712.366603878632,714.046666329977,717.035871072015,3093.64561746354
miHuronInflow_mm[101],715.436298209274,2.38694012565922,710.742593871852,713.738517100787,715.460886692568,717.092443983375,719.932056894172,3119.59773589247
miHuronInflow_mm[102],717.22386832755,2.41836711924554,712.593549796017,715.545353831594,717.208747909314,718.895204773945,721.899715986966,3142.87047438339
miHuronInflow_mm[103],724.835798099998,2.44289546068874,720.216603456492,723.1576642441,724.845538258952,726.495794707375,729.497634647313,3184.09273559728
miHuronInflow_mm[104],728.274043901465,2.41757262480422,723.51139667343,726.605052287666,728.289153313316,729.904824712082,732.826379150939,3135.27983255532
miHuronInflow_mm[105],728.843704104061,2.41721529754191,724.051749576644,727.204291921428,728.887197106875,730.494858099397,733.440844844875,2892.60943679359
miHuronInflow_mm[106],724.899639586532,2.50523828380953,719.876318040969,723.213550635863,724.881753953461,726.612067107112,729.69960337021,3100.42817224475
miHuronInflow_mm[107],726.909548308672,2.52007613039393,721.82599754222,725.2260752875,726.889325839975,728.646515222785,731.837279007905,3000
miHuronInflow_mm[108],729.587233702725,2.50990535506195,724.64935655441,727.906311326405,729.586462293833,731.252149985664,734.4072343601,3000
miHuronInflow_mm[109],723.917882888918,2.49075437683107,718.963082241011,722.248472741306,723.909753348141,725.633779585404,728.663655424046,3000
miHuronInflow_mm[110],712.463899073672,2.50435015835426,707.597884632419,710.793117178288,712.470618036553,714.217758707416,717.341360402336,3091.07749977136
miHuronInflow_mm[111],697.727387277877,2.49639827903727,692.736067340096,696.073068858419,697.756922244959,699.382394509686,702.491228079898,3000
miHuronInflow_mm[112],690.195774806453,2.51173556161887,685.208014827175,688.497802543853,690.177876897293,691.901951980439,694.960822903608,3091.61835422828
miHuronInflow_mm[113],685.608595132266,2.50333833252754,680.703094786187,683.977280839918,685.582906135409,687.341935182212,690.414919210301,3145.3338316482
miHuronInflow_mm[114],676.691874843316,2.51054616249927,671.756635943411,675.001629846632,676.710105944645,678.463386101317,681.509214142827,3000
miHuronInflow_mm[115],669.198886566016,2.5147734116775,664.278164001863,667.502580888875,669.232057035135,670.927156084792,674.003844903738,3000
miHuronInflow_mm[116],664.736660864397,2.54186208414887,659.824169691334,662.982580784106,664.690938897499,666.466395647154,669.62500775465,3000
miHuronInflow_mm[117],655.013267374238,2.58536036202906,649.998538856603,653.325778906247,655.024160560689,656.741518562267,660.062209400279,3000
miHuronInflow_mm[118],645.628172696732,2.52544155953678,640.56067604475,643.975117466303,645.60520998417,647.30385164242,650.534080732506,3000
miHuronInflow_mm[119],635.007876984319,2.52347744350585,630.101691413476,633.307056760931,635.00240921193,636.696588452306,639.935095037693,3000
miHuronInflow_mm[120],629.110400311973,2.49613714622679,624.283869249914,627.383945192494,629.125357634819,630.777094417788,634.039544385724,3072.95814900551
miHuronOutflow[1],4935.70025644299,80.9735040465875,4773.41932067349,4883.89227141157,4935.6131773908,4987.34577605665,5098.34331026452,125.892503606943
miHuronOutflow[2],5044.56255021404,88.9731509140921,4865.80698451503,4983.98958856475,5049.67040097621,5105.85628585044,5211.6168947067,47.316061688309
miHuronOutflow[3],5212.69358670192,74.2189190574904,5058.46056072782,5163.14556778834,5215.02009765282,5263.42943967442,5352.48835518949,41.3781949912889
miHuronOutflow[4],5187.71671469609,89.9634855966636,5027.05096437916,5123.76183997394,5192.27408292248,5245.97100263245,5356.43439100322,20.9704878903753
miHuronOutflow[5],5100.66878235498,93.5878355450969,4863.28385018987,5045.28368831933,5113.40668095713,5162.42473246044,5278.24187463173,27.5798955275775
miHuronOutflow[6],5030.14460788338,84.5897037648614,4891.24374582094,4972.13022320013,5020.64154233521,5078.2985346204,5222.87230285386,19.5894209424853
miHuronOutflow[7],4833.98383678907,84.8828271710317,4671.60569873036,4771.41222074529,4837.93749959208,4892.81717458725,5009.21124064081,16.2218868050971
miHuronOutflow[8],4706.74162971199,63.5556693144015,4578.34563424803,4669.24971916913,4708.66532137238,4745.57084883582,4827.72021800524,25.2296981332319
miHuronOutflow[9],4679.06330580775,75.2606876255483,4527.90095648273,4629.04569824376,4677.5803328314,4729.40976180163,4819.12200429845,20.3602192058882
miHuronOutflow[10],4755.91535592187,90.1815768754391,4611.7795000579,4684.07270474322,4742.96987349237,4828.5489877624,4936.31028488785,22.4808431802517
miHuronOutflow[11],4971.80716075019,70.1151583122246,4817.17184157747,4928.46392059392,4978.98809097087,5024.19762299411,5087.65230212208,13.2091427760787
miHuronOutflow[12],5004.57831388769,64.872555566321,4885.02560424836,4954.45344427129,5003.45135540261,5059.15668166635,5112.0688809959,14.2231179123233
miHuronOutflow[13],4841.66560426584,89.5210306492476,4693.86875742662,4768.80677080519,4839.42558549246,4908.08451985228,5022.0108967731,10.7966959539744
miHuronOutflow[14],4900.01439851391,76.9948037256979,4769.46375746972,4843.94985702053,4891.03922758789,4945.37246962092,5063.69410521252,14.8037995412308
miHuronOutflow[15],4996.95495350486,60.0843598914337,4883.50029352157,4953.12528602182,5001.01230898412,5038.98800150916,5109.83647130619,15.7326983860486
miHuronOutflow[16],4931.47260922725,86.4558410699918,4766.88847063613,4870.90540032761,4927.62912422418,4993.12610876329,5103.88521343349,13.7086536463142
miHuronOutflow[17],4913.69223385598,81.2857542871538,4779.54772797739,4846.8495027577,4905.75217579022,4978.27806337125,5066.33060920426,11.0455103709668
miHuronOutflow[18],4663.85008754316,122.894525707187,4425.1218928455,4589.99361079965,4633.84057471029,4720.74618891696,4897.67525687741,17.2415150300347
miHuronOutflow[19],4643.2562627671,72.8498746957777,4506.83188298791,4596.73535691906,4641.19663952423,4695.65683914202,4778.22212745103,15.7301750675744
miHuronOutflow[20],4303.9425777288,93.0935260051411,4172.22774371828,4230.26392508689,4279.02143136239,4362.36979312279,4497.4508258033,15.5773047504729
miHuronOutflow[21],4195.59093754473,98.4647900335246,3995.66661904997,4128.99307684153,4209.10851981157,4264.50115388043,4374.04029408465,12.6605166917852
miHuronOutflow[22],4435.00691692213,79.258657320003,4270.81115237797,4381.56768876659,4446.75661930855,4489.36702653478,4585.21026357835,12.084717532392
miHuronOutflow[23],4605.3180875392,74.5176779521499,4466.12219633088,4552.92806163364,4603.21361621241,4657.50882354116,4762.91505448518,22.9035192798248
miHuronOutflow[24],4920.4485082296,77.7622516110549,4805.2814580005,4852.60440049829,4907.84097180182,4986.29721976012,5060.54003456733,9.08381652809243
miHuronOutflow[25],5079.14702255707,70.2083216362523,4952.59824502587,5028.89109879416,5077.47071826268,5137.7197340045,5202.48559648175,14.6913904790475
miHuronOutflow[26],4944.54935023792,82.8293751323372,4775.06555670136,4884.14204331717,4934.12139058085,5010.17674516526,5090.11190895495,16.1628273639798
miHuronOutflow[27],5040.56355790026,56.5441308231129,4920.26014424014,5005.11263633044,5046.12640081971,5080.24282432036,5137.64304081112,19.5118964031434
miHuronOutflow[28],4972.74840868586,80.5694860402072,4818.90139291357,4910.14669550509,4971.31324815993,5030.38957285177,5141.19374239393,12.2826325522794
miHuronOutflow[29],4978.31115883911,80.9987735289149,4807.47786641053,4928.82431076896,4984.66859804215,5033.44151069189,5137.33855464176,18.5203748143869
miHuronOutflow[30],5094.15150650754,92.5946779405637,4912.24798449761,5032.14026457919,5091.13608401807,5153.6764104878,5273.4860410123,13.0613552592724
miHuronOutflow[31],4990.17634528052,101.095647579059,4788.41614459908,4918.07120271126,5004.37406955255,5066.46715438489,5161.28402294416,9.55936058119685
miHuronOutflow[32],3865.22930339585,71.4845791194371,3737.88353098716,3809.57195265803,3871.58119636876,3918.53016413239,4005.14920818953,18.178166599458
miHuronOutflow[33],4235.10185998876,50.7286363536698,4149.39044244466,4195.91324075639,4232.80798514828,4267.75241192189,4344.91813132644,23.5886240239428
miHuronOutflow[34],4702.85391046249,70.4213321118499,4570.83436648915,4650.0400207431,4703.10324003381,4754.6380029109,4843.60407975992,18.9494229781036
miHuronOutflow[35],5000.12103496883,79.1573772893761,4841.94738282831,4939.55749516628,5000.65703496584,5059.58733285441,5140.22603256075,11.034280047061
miHuronOutflow[36],5295.22732105081,68.7433254470765,5174.35850178727,5246.47698404973,5297.0845259701,5339.09811297279,5439.58274790628,20.4719350846651
miHuronOutflow[37],5313.08094280752,81.1576656901127,5134.89808174579,5258.30216937661,5322.6953563533,5358.24520810249,5496.33681138405,13.7556448586099
miHuronOutflow[38],5495.87554684618,80.0597891590835,5314.2581336089,5449.81208552878,5512.77199372261,5552.39040916522,5637.2365436089,16.671800578788
miHuronOutflow[39],5560.35790641533,80.0748126952623,5423.57765033191,5495.37366528806,5560.60131376261,5615.3272519632,5717.4267593784,9.6221854572237
miHuronOutflow[40],5579.18326736709,72.0510152662119,5456.90165888963,5530.42991034371,5575.38393402109,5620.95971231361,5746.99576414527,14.8649822757293
miHuronOutflow[41],5812.48547808086,83.1735213541777,5654.02968304984,5747.04177935336,5827.91170214692,5879.63611139734,5943.20564728918,10.262678812889
miHuronOutflow[42],5696.72720740623,83.3887756567973,5524.09297522087,5649.73378178391,5703.4222711542,5748.47550833519,5867.76066341636,10.9956116365509
miHuronOutflow[43],5726.27878744555,99.9808958663653,5569.40619593824,5654.69983981544,5706.56757744334,5787.13547002311,5927.04974334882,11.5409509086553
miHuronOutflow[44],4461.05099068197,71.224163536892,4337.41903524408,4408.67449350446,4462.18878577055,4500.69474507521,4621.43213511905,17.3483762137261
miHuronOutflow[45],4152.39465151895,74.2967099602383,4012.34963418434,4098.14860188616,4149.39314664551,4202.7424253899,4300.82679318201,11.101223170891
miHuronOutflow[46],5262.18903461001,91.0395870391035,5093.37730918932,5196.24710903797,5259.9670560262,5334.95224069633,5443.16928108674,7.3771745775761
miHuronOutflow[47],5742.99755205305,70.9946497725942,5602.38246837339,5690.18373626514,5750.28801413684,5795.06923657656,5877.41149710352,13.1426903337397
miHuronOutflow[48],5743.85276407272,83.5347096484214,5582.58845454597,5682.90578878867,5742.10632062063,5812.89746678463,5896.22784717567,10.626780911909
miHuronOutflow[49],5877.29242621331,71.8702940291336,5717.92373593997,5831.30947927419,5879.22061559256,5921.86547939242,6021.61905958601,13.6343795418585
miHuronOutflow[50],5693.85990012255,84.6467625023387,5548.54040893372,5618.029995667,5697.30480449138,5765.74356882126,5831.84660368504,10.4568425238526
miHuronOutflow[51],5788.38372109396,65.3341333211714,5659.95898444209,5742.18257829584,5784.18044235959,5836.03005676004,5918.94580269813,14.321795154156
miHuronOutflow[52],5843.7473146335,89.0317476615625,5667.26361328979,5783.51783591583,5849.69134333573,5899.32647678335,6024.31896958607,10.2158191812125
miHuronOutflow[53],5665.32904495563,63.3094244057999,5545.15658673566,5620.86416908001,5662.73686203523,5710.44478293359,5782.00905606794,16.7990735391812
miHuronOutflow[54],5655.73201463053,97.6400494620824,5470.23946640746,5583.3747577526,5660.44315892848,5728.60794941982,5828.61195410874,16.6597010713567
miHuronOutflow[55],5635.82488358841,92.579693835465,5468.62717978367,5575.50874630324,5628.30523665169,5701.19461693979,5831.21835125968,14.6877674184154
miHuronOutflow[56],5751.47357855816,63.7569646608352,5620.44615090338,5705.97563602121,5753.23355698381,5797.00435642004,5870.0436754212,22.6371529622242
miHuronOutflow[57],5530.9180940652,77.5360840294278,5389.58724334387,5475.05547615584,5532.4295689761,5583.87309492385,5690.65991321498,13.696015595397
miHuronOutflow[58],5769.19656190898,64.9609404425142,5637.90895153359,5725.76614292679,5766.01996384762,5812.43232675662,5904.42606754211,22.0838345130448
miHuronOutflow[59],5938.0047364824,53.7658880184884,5835.31968483318,5901.62076709245,5936.37665033861,5973.13913995984,6047.98704943777,33.0616746530153
miHuronOutflow[60],5871.22968599684,65.418435978153,5760.43070595435,5822.93392071332,5868.75067875806,5913.2724924679,6026.56207231471,17.1039978901681
miHuronOutflow[61],5877.99454449367,64.5537554042036,5737.83832965122,5836.10767640968,5879.84263096795,5928.65612623567,5996.11092600395,16.513131327099
