# Monthly Averaged Evaporation Over Lake
# Units = mm
# Last modified 2024-03-12 12:07:35 by ECCC
#
"Year","Month","GLERL.AHPS.Hydromet","GLERL.AHPS.Provisional","USACE.AHPS","ECCC.WCPS","GLERL.FVCOM","USACE.GLSHFS","ECCC.NSRPS","L2SWBM.Low","L2SWBM.High"
1968,4,3.7,-9999.9,3.9,-9999.9,-9999.9,10.78,-9999.9,-9999.9,-9999.9
1968,5,0.8,-9999.9,0.1,-9999.9,-9999.9,11.0,-9999.9,-9999.9,-9999.9
1968,6,-1.5,-9999.9,-1.4,-9999.9,-9999.9,11.86,-9999.9,-9999.9,-9999.9
1968,7,10.3,-9999.9,13.4,-9999.9,-9999.9,24.96,-9999.9,-9999.9,-9999.9
1968,8,38.3,-9999.9,42.6,-9999.9,-9999.9,48.9,-9999.9,-9999.9,-9999.9
1968,9,40.4,-9999.9,43.4,-9999.9,-9999.9,44.44,-9999.9,-9999.9,-9999.9
1968,10,80.1,-9999.9,80.5,-9999.9,-9999.9,73.4,-9999.9,-9999.9,-9999.9
1968,11,91.6,-9999.9,100.0,-9999.9,-9999.9,79.8,-9999.9,-9999.9,-9999.9
1968,12,121.7,-9999.9,130.9,-9999.9,-9999.9,113.01,-9999.9,-9999.9,-9999.9
1969,1,60.8,-9999.9,70.1,-9999.9,-9999.9,62.1,-9999.9,-9999.9,-9999.9
1969,2,33.5,-9999.9,36.1,-9999.9,-9999.9,34.4,-9999.9,-9999.9,-9999.9
1969,3,36.0,-9999.9,39.4,-9999.9,-9999.9,39.61,-9999.9,-9999.9,-9999.9
1969,4,6.0,-9999.9,6.3,-9999.9,-9999.9,8.33,-9999.9,-9999.9,-9999.9
1969,5,1.1,-9999.9,0.0,-9999.9,-9999.9,4.49,-9999.9,-9999.9,-9999.9
1969,6,2.3,-9999.9,3.4,-9999.9,-9999.9,10.15,-9999.9,-9999.9,-9999.9
1969,7,6.0,-9999.9,8.1,-9999.9,-9999.9,11.42,-9999.9,-9999.9,-9999.9
1969,8,30.4,-9999.9,34.8,-9999.9,-9999.9,35.22,-9999.9,-9999.9,-9999.9
1969,9,75.7,-9999.9,79.8,-9999.9,-9999.9,75.89,-9999.9,-9999.9,-9999.9
1969,10,87.6,-9999.9,89.2,-9999.9,-9999.9,79.48,-9999.9,-9999.9,-9999.9
1969,11,85.9,-9999.9,91.9,-9999.9,-9999.9,79.32,-9999.9,-9999.9,-9999.9
1969,12,107.6,-9999.9,118.3,-9999.9,-9999.9,97.4,-9999.9,-9999.9,-9999.9
1970,1,73.5,-9999.9,76.6,-9999.9,-9999.9,69.39,-9999.9,-9999.9,-9999.9
1970,2,46.2,-9999.9,44.4,-9999.9,-9999.9,42.03,-9999.9,-9999.9,-9999.9
1970,3,28.3,-9999.9,28.4,-9999.9,-9999.9,27.76,-9999.9,-9999.9,-9999.9
1970,4,9.6,-9999.9,7.6,-9999.9,-9999.9,10.14,-9999.9,-9999.9,-9999.9
1970,5,-1.0,-9999.9,-2.1,-9999.9,-9999.9,2.58,-9999.9,-9999.9,-9999.9
1970,6,-1.2,-9999.9,-1.4,-9999.9,-9999.9,4.58,-9999.9,-9999.9,-9999.9
1970,7,2.4,-9999.9,6.9,-9999.9,-9999.9,13.3,-9999.9,-9999.9,-9999.9
1970,8,35.8,-9999.9,43.3,-9999.9,-9999.9,46.08,-9999.9,-9999.9,-9999.9
1970,9,60.9,-9999.9,62.1,-9999.9,-9999.9,59.61,-9999.9,-9999.9,-9999.9
1970,10,54.0,-9999.9,56.8,-9999.9,-9999.9,51.58,-9999.9,-9999.9,-9999.9
1970,11,100.8,-9999.9,109.8,-9999.9,-9999.9,91.95,-9999.9,-9999.9,-9999.9
1970,12,108.1,-9999.9,123.6,-9999.9,-9999.9,101.04,-9999.9,-9999.9,-9999.9
1971,1,80.5,-9999.9,93.3,-9999.9,-9999.9,101.7,-9999.9,-9999.9,-9999.9
1971,2,32.3,-9999.9,33.3,-9999.9,-9999.9,39.28,-9999.9,-9999.9,-9999.9
1971,3,25.8,-9999.9,27.2,-9999.9,-9999.9,29.82,-9999.9,-9999.9,-9999.9
1971,4,7.5,-9999.9,9.6,-9999.9,-9999.9,11.25,-9999.9,-9999.9,-9999.9
1971,5,-1.0,-9999.9,0.1,-9999.9,-9999.9,0.67,-9999.9,-9999.9,-9999.9
1971,6,-5.0,-9999.9,-3.5,-9999.9,-9999.9,-2.89,-9999.9,-9999.9,-9999.9
1971,7,10.0,-9999.9,28.7,-9999.9,-9999.9,25.53,-9999.9,-9999.9,-9999.9
1971,8,27.2,-9999.9,47.0,-9999.9,-9999.9,38.86,-9999.9,-9999.9,-9999.9
1971,9,39.2,-9999.9,46.5,-9999.9,-9999.9,41.15,-9999.9,-9999.9,-9999.9
1971,10,42.6,-9999.9,43.8,-9999.9,-9999.9,42.16,-9999.9,-9999.9,-9999.9
1971,11,104.2,-9999.9,116.5,-9999.9,-9999.9,110.93,-9999.9,-9999.9,-9999.9
1971,12,95.4,-9999.9,101.7,-9999.9,-9999.9,94.16,-9999.9,-9999.9,-9999.9
1972,1,87.9,-9999.9,116.4,-9999.9,-9999.9,110.15,-9999.9,-9999.9,-9999.9
1972,2,39.7,-9999.9,47.9,-9999.9,-9999.9,44.36,-9999.9,-9999.9,-9999.9
1972,3,31.5,-9999.9,35.8,-9999.9,-9999.9,35.87,-9999.9,-9999.9,-9999.9
1972,4,13.4,-9999.9,14.4,-9999.9,-9999.9,16.42,-9999.9,-9999.9,-9999.9
1972,5,-2.0,-9999.9,-0.7,-9999.9,-9999.9,-0.42,-9999.9,-9999.9,-9999.9
1972,6,-0.6,-9999.9,10.3,-9999.9,-9999.9,8.83,-9999.9,-9999.9,-9999.9
1972,7,1.6,-9999.9,12.7,-9999.9,-9999.9,11.05,-9999.9,-9999.9,-9999.9
1972,8,23.8,-9999.9,31.4,-9999.9,-9999.9,33.93,-9999.9,-9999.9,-9999.9
1972,9,56.6,-9999.9,66.2,-9999.9,-9999.9,71.09,-9999.9,-9999.9,-9999.9
1972,10,90.2,-9999.9,100.0,-9999.9,-9999.9,91.5,-9999.9,-9999.9,-9999.9
1972,11,71.2,-9999.9,81.8,-9999.9,-9999.9,69.88,-9999.9,-9999.9,-9999.9
1972,12,80.4,-9999.9,103.4,-9999.9,-9999.9,90.95,-9999.9,-9999.9,-9999.9
1973,1,46.7,-9999.9,64.8,-9999.9,-9999.9,57.9,-9999.9,-9999.9,-9999.9
1973,2,34.6,-9999.9,47.4,-9999.9,-9999.9,42.39,-9999.9,-9999.9,-9999.9
1973,3,6.3,-9999.9,10.4,-9999.9,-9999.9,12.49,-9999.9,-9999.9,-9999.9
1973,4,6.7,-9999.9,13.2,-9999.9,-9999.9,16.82,-9999.9,-9999.9,-9999.9
1973,5,-1.8,-9999.9,0.6,-9999.9,-9999.9,11.61,-9999.9,-9999.9,-9999.9
1973,6,-6.2,-9999.9,-2.3,-9999.9,-9999.9,10.31,-9999.9,-9999.9,-9999.9
1973,7,-1.7,-9999.9,13.0,-9999.9,-9999.9,21.42,-9999.9,-9999.9,-9999.9
1973,8,8.7,-9999.9,24.6,-9999.9,-9999.9,27.53,-9999.9,-9999.9,-9999.9
1973,9,59.8,-9999.9,78.1,-9999.9,-9999.9,70.41,-9999.9,-9999.9,-9999.9
1973,10,48.5,-9999.9,57.4,-9999.9,-9999.9,50.88,-9999.9,-9999.9,-9999.9
1973,11,92.0,-9999.9,101.9,-9999.9,-9999.9,83.95,-9999.9,-9999.9,-9999.9
1973,12,108.7,-9999.9,117.5,-9999.9,-9999.9,95.29,-9999.9,-9999.9,-9999.9
1974,1,58.2,-9999.9,75.0,-9999.9,-9999.9,62.27,-9999.9,-9999.9,-9999.9
1974,2,45.8,-9999.9,52.2,-9999.9,-9999.9,46.95,-9999.9,-9999.9,-9999.9
1974,3,31.6,-9999.9,40.1,-9999.9,-9999.9,34.69,-9999.9,-9999.9,-9999.9
1974,4,6.5,-9999.9,9.2,-9999.9,-9999.9,11.95,-9999.9,-9999.9,-9999.9
1974,5,-0.3,-9999.9,1.5,-9999.9,-9999.9,11.02,-9999.9,-9999.9,-9999.9
1974,6,-3.8,-9999.9,0.7,-9999.9,-9999.9,11.51,-9999.9,-9999.9,-9999.9
1974,7,2.1,-9999.9,14.3,-9999.9,-9999.9,20.16,-9999.9,-9999.9,-9999.9
1974,8,22.1,-9999.9,36.6,-9999.9,-9999.9,38.14,-9999.9,-9999.9,-9999.9
1974,9,69.3,-9999.9,82.0,-9999.9,-9999.9,76.01,-9999.9,-9999.9,-9999.9
1974,10,63.9,-9999.9,72.5,-9999.9,-9999.9,63.38,-9999.9,-9999.9,-9999.9
1974,11,72.2,-9999.9,77.0,-9999.9,-9999.9,66.56,-9999.9,-9999.9,-9999.9
1974,12,84.3,-9999.9,89.7,-9999.9,-9999.9,75.62,-9999.9,-9999.9,-9999.9
1975,1,75.5,-9999.9,85.6,-9999.9,-9999.9,69.01,-9999.9,-9999.9,-9999.9
1975,2,39.6,-9999.9,41.5,-9999.9,-9999.9,36.28,-9999.9,-9999.9,-9999.9
1975,3,41.7,-9999.9,46.7,-9999.9,-9999.9,39.9,-9999.9,-9999.9,-9999.9
1975,4,20.5,-9999.9,23.3,-9999.9,-9999.9,24.83,-9999.9,-9999.9,-9999.9
1975,5,-3.6,-9999.9,-3.2,-9999.9,-9999.9,4.42,-9999.9,-9999.9,-9999.9
1975,6,-6.0,-9999.9,-3.4,-9999.9,-9999.9,9.89,-9999.9,-9999.9,-9999.9
1975,7,4.6,-9999.9,18.9,-9999.9,-9999.9,22.37,-9999.9,-9999.9,-9999.9
1975,8,26.7,-9999.9,45.2,-9999.9,-9999.9,41.4,-9999.9,-9999.9,-9999.9
1975,9,61.7,-9999.9,69.2,-9999.9,-9999.9,68.29,-9999.9,-9999.9,-9999.9
1975,10,57.4,-9999.9,63.0,-9999.9,-9999.9,56.7,-9999.9,-9999.9,-9999.9
1975,11,68.2,-9999.9,69.8,-9999.9,-9999.9,60.41,-9999.9,-9999.9,-9999.9
1975,12,109.0,-9999.9,115.9,-9999.9,-9999.9,90.59,-9999.9,-9999.9,-9999.9
1976,1,98.0,-9999.9,111.2,-9999.9,-9999.9,90.57,-9999.9,-9999.9,-9999.9
1976,2,30.0,-9999.9,32.8,-9999.9,-9999.9,29.24,-9999.9,-9999.9,-9999.9
1976,3,29.2,-9999.9,33.4,-9999.9,-9999.9,30.36,-9999.9,-9999.9,-9999.9
1976,4,10.0,-9999.9,12.0,-9999.9,-9999.9,15.76,-9999.9,-9999.9,-9999.9
1976,5,1.7,-9999.9,6.4,-9999.9,-9999.9,12.58,-9999.9,-9999.9,-9999.9
1976,6,-1.6,-9999.9,4.6,-9999.9,-9999.9,13.05,-9999.9,-9999.9,-9999.9
1976,7,10.3,-9999.9,25.8,-9999.9,-9999.9,31.14,-9999.9,-9999.9,-9999.9
1976,8,38.9,-9999.9,55.4,-9999.9,-9999.9,51.03,-9999.9,-9999.9,-9999.9
1976,9,69.5,-9999.9,82.1,-9999.9,-9999.9,77.39,-9999.9,-9999.9,-9999.9
1976,10,93.7,-9999.9,100.9,-9999.9,-9999.9,88.05,-9999.9,-9999.9,-9999.9
1976,11,113.2,-9999.9,119.0,-9999.9,-9999.9,103.69,-9999.9,-9999.9,-9999.9
1976,12,115.5,-9999.9,125.9,-9999.9,-9999.9,106.01,-9999.9,-9999.9,-9999.9
1977,1,58.4,-9999.9,64.7,-9999.9,-9999.9,57.47,-9999.9,-9999.9,-9999.9
1977,2,21.2,-9999.9,23.6,-9999.9,-9999.9,27.73,-9999.9,-9999.9,-9999.9
1977,3,9.7,-9999.9,10.1,-9999.9,-9999.9,15.0,-9999.9,-9999.9,-9999.9
1977,4,3.9,-9999.9,5.0,-9999.9,-9999.9,11.51,-9999.9,-9999.9,-9999.9
1977,5,-3.3,-9999.9,-2.6,-9999.9,-9999.9,7.7,-9999.9,-9999.9,-9999.9
1977,6,-5.0,-9999.9,-2.0,-9999.9,-9999.9,14.79,-9999.9,-9999.9,-9999.9
1977,7,-2.7,-9999.9,9.0,-9999.9,-9999.9,8.88,-9999.9,-9999.9,-9999.9
1977,8,19.8,-9999.9,39.4,-9999.9,-9999.9,34.32,-9999.9,-9999.9,-9999.9
1977,9,26.1,-9999.9,33.7,-9999.9,-9999.9,34.01,-9999.9,-9999.9,-9999.9
1977,10,66.3,-9999.9,75.1,-9999.9,-9999.9,75.6,-9999.9,-9999.9,-9999.9
1977,11,84.2,-9999.9,94.6,-9999.9,-9999.9,84.38,-9999.9,-9999.9,-9999.9
1977,12,110.2,-9999.9,121.9,-9999.9,-9999.9,113.72,-9999.9,-9999.9,-9999.9
1978,1,75.1,-9999.9,81.1,-9999.9,-9999.9,80.91,-9999.9,-9999.9,-9999.9
1978,2,31.6,-9999.9,32.6,-9999.9,-9999.9,38.94,-9999.9,-9999.9,-9999.9
1978,3,17.9,-9999.9,19.9,-9999.9,-9999.9,22.83,-9999.9,-9999.9,-9999.9
1978,4,5.7,-9999.9,8.1,-9999.9,-9999.9,7.16,-9999.9,-9999.9,-9999.9
1978,5,-4.3,-9999.9,-2.6,-9999.9,-9999.9,-3.16,-9999.9,-9999.9,-9999.9
1978,6,-5.6,-9999.9,-4.6,-9999.9,-9999.9,-3.68,-9999.9,-9999.9,-9999.9
1978,7,-3.5,-9999.9,6.5,-9999.9,-9999.9,6.79,-9999.9,-9999.9,-9999.9
1978,8,6.6,-9999.9,20.0,-9999.9,-9999.9,18.92,-9999.9,-9999.9,-9999.9
1978,9,38.5,-9999.9,51.1,-9999.9,-9999.9,49.38,-9999.9,-9999.9,-9999.9
1978,10,67.6,-9999.9,80.8,-9999.9,-9999.9,74.0,-9999.9,-9999.9,-9999.9
1978,11,87.4,-9999.9,99.2,-9999.9,-9999.9,91.49,-9999.9,-9999.9,-9999.9
1978,12,108.2,-9999.9,119.5,-9999.9,-9999.9,112.86,-9999.9,-9999.9,-9999.9
1979,1,67.4,-9999.9,73.2,-9999.9,-9999.9,73.75,-9999.9,-9999.9,-9999.9
1979,2,33.6,-9999.9,35.2,-9999.9,-9999.9,41.17,-9999.9,-9999.9,-9999.9
1979,3,13.1,-9999.9,14.1,-9999.9,-9999.9,15.68,-9999.9,-9999.9,-9999.9
1979,4,6.4,-9999.9,8.2,-9999.9,-9999.9,8.9,-9999.9,-9999.9,-9999.9
1979,5,-3.2,-9999.9,-2.5,-9999.9,-9999.9,-1.52,-9999.9,-9999.9,-9999.9
1979,6,-5.8,-9999.9,-5.3,-9999.9,-9999.9,-1.84,-9999.9,-9999.9,-9999.9
1979,7,-5.5,-9999.9,-1.9,-9999.9,-9999.9,1.88,-9999.9,-9999.9,-9999.9
1979,8,6.9,-9999.9,19.4,-9999.9,-9999.9,24.72,-9999.9,-9999.9,-9999.9
1979,9,32.0,-9999.9,45.2,-9999.9,-9999.9,44.29,-9999.9,-9999.9,-9999.9
1979,10,67.9,-9999.9,79.9,-9999.9,-9999.9,73.68,-9999.9,-9999.9,-9999.9
1979,11,72.5,-9999.9,79.2,-9999.9,-9999.9,72.57,-9999.9,-9999.9,-9999.9
1979,12,83.5,-9999.9,95.1,-9999.9,-9999.9,83.82,-9999.9,-9999.9,-9999.9
1980,1,71.4,-9999.9,80.9,-9999.9,-9999.9,73.66,-9999.9,-9999.9,-9999.9
1980,2,41.9,-9999.9,41.8,-9999.9,-9999.9,46.24,-9999.9,-9999.9,-9999.9
1980,3,25.0,-9999.9,27.5,-9999.9,-9999.9,30.41,-9999.9,-9999.9,-9999.9
1980,4,2.2,-9999.9,5.9,-9999.9,-9999.9,4.88,-9999.9,-9999.9,-9999.9
1980,5,-2.4,-9999.9,-1.8,-9999.9,-9999.9,-1.53,-9999.9,-9999.9,-9999.9
1980,6,-3.7,-9999.9,-0.6,-9999.9,-9999.9,1.09,-9999.9,-9999.9,-9999.9
1980,7,-3.6,-9999.9,2.8,-9999.9,-9999.9,0.87,-9999.9,-9999.9,-9999.9
1980,8,6.4,-9999.9,17.7,-9999.9,-9999.9,17.65,-9999.9,-9999.9,-9999.9
1980,9,52.7,-9999.9,67.6,-9999.9,-9999.9,63.9,-9999.9,-9999.9,-9999.9
1980,10,89.8,-9999.9,98.4,-9999.9,-9999.9,95.13,-9999.9,-9999.9,-9999.9
1980,11,80.5,-9999.9,90.6,-9999.9,-9999.9,85.99,-9999.9,-9999.9,-9999.9
1980,12,107.9,-9999.9,123.0,-9999.9,-9999.9,117.63,-9999.9,-9999.9,-9999.9
1981,1,49.1,-9999.9,56.4,-9999.9,-9999.9,58.85,-9999.9,-9999.9,-9999.9
1981,2,26.2,-9999.9,29.3,-9999.9,-9999.9,30.2,-9999.9,-9999.9,-9999.9
1981,3,15.9,-9999.9,19.6,-9999.9,-9999.9,22.76,-9999.9,-9999.9,-9999.9
1981,4,4.6,-9999.9,6.4,-9999.9,-9999.9,6.37,-9999.9,-9999.9,-9999.9
1981,5,0.5,-9999.9,2.0,-9999.9,-9999.9,1.83,-9999.9,-9999.9,-9999.9
1981,6,-4.8,-9999.9,-1.8,-9999.9,-9999.9,-2.16,-9999.9,-9999.9,-9999.9
1981,7,2.7,-9999.9,15.3,-9999.9,-9999.9,14.53,-9999.9,-9999.9,-9999.9
1981,8,11.3,-9999.9,23.8,-9999.9,-9999.9,23.45,-9999.9,-9999.9,-9999.9
1981,9,61.0,-9999.9,72.5,-9999.9,-9999.9,73.03,-9999.9,-9999.9,-9999.9
1981,10,71.6,-9999.9,81.0,-9999.9,-9999.9,79.25,-9999.9,-9999.9,-9999.9
1981,11,71.1,-9999.9,84.0,-9999.9,-9999.9,78.0,-9999.9,-9999.9,-9999.9
1981,12,98.3,-9999.9,107.1,-9999.9,-9999.9,103.99,-9999.9,-9999.9,-9999.9
1982,1,94.0,-9999.9,99.9,-9999.9,-9999.9,102.23,-9999.9,-9999.9,-9999.9
1982,2,26.7,-9999.9,28.5,-9999.9,-9999.9,31.91,-9999.9,-9999.9,-9999.9
1982,3,18.9,-9999.9,21.2,-9999.9,-9999.9,22.49,-9999.9,-9999.9,-9999.9
1982,4,12.4,-9999.9,14.7,-9999.9,-9999.9,16.14,-9999.9,-9999.9,-9999.9
1982,5,-4.5,-9999.9,-4.5,-9999.9,-9999.9,-3.89,-9999.9,-9999.9,-9999.9
1982,6,-3.9,-9999.9,-3.4,-9999.9,-9999.9,-2.55,-9999.9,-9999.9,-9999.9
1982,7,-5.2,-9999.9,-3.8,-9999.9,-9999.9,-1.59,-9999.9,-9999.9,-9999.9
1982,8,19.3,-9999.9,32.2,-9999.9,-9999.9,36.18,-9999.9,-9999.9,-9999.9
1982,9,31.4,-9999.9,38.4,-9999.9,-9999.9,40.16,-9999.9,-9999.9,-9999.9
1982,10,52.1,-9999.9,60.2,-9999.9,-9999.9,59.37,-9999.9,-9999.9,-9999.9
1982,11,79.3,-9999.9,91.9,-9999.9,-9999.9,84.45,-9999.9,-9999.9,-9999.9
1982,12,81.2,-9999.9,86.9,-9999.9,-9999.9,84.69,-9999.9,-9999.9,-9999.9
1983,1,67.5,-9999.9,75.3,-9999.9,-9999.9,78.52,-9999.9,-9999.9,-9999.9
1983,2,33.3,-9999.9,35.9,-9999.9,-9999.9,36.93,-9999.9,-9999.9,-9999.9
1983,3,35.1,-9999.9,38.3,-9999.9,-9999.9,38.69,-9999.9,-9999.9,-9999.9
1983,4,15.3,-9999.9,19.3,-9999.9,-9999.9,18.95,-9999.9,-9999.9,-9999.9
1983,5,3.2,-9999.9,5.8,-9999.9,-9999.9,5.46,-9999.9,-9999.9,-9999.9
1983,6,-0.4,-9999.9,1.3,-9999.9,-9999.9,3.28,-9999.9,-9999.9,-9999.9
1983,7,4.7,-9999.9,10.1,-9999.9,-9999.9,10.26,-9999.9,-9999.9,-9999.9
1983,8,24.3,-9999.9,32.5,-9999.9,-9999.9,31.06,-9999.9,-9999.9,-9999.9
1983,9,70.4,-9999.9,81.8,-9999.9,-9999.9,76.27,-9999.9,-9999.9,-9999.9
1983,10,74.1,-9999.9,81.9,-9999.9,-9999.9,77.52,-9999.9,-9999.9,-9999.9
1983,11,102.7,-9999.9,108.7,-9999.9,-9999.9,103.64,-9999.9,-9999.9,-9999.9
1983,12,147.2,-9999.9,152.0,-9999.9,-9999.9,146.34,-9999.9,-9999.9,-9999.9
1984,1,62.2,-9999.9,67.3,-9999.9,-9999.9,68.3,-9999.9,-9999.9,-9999.9
1984,2,20.7,-9999.9,20.9,-9999.9,-9999.9,23.97,-9999.9,-9999.9,-9999.9
1984,3,32.9,-9999.9,36.4,-9999.9,-9999.9,40.43,-9999.9,-9999.9,-9999.9
1984,4,3.2,-9999.9,5.8,-9999.9,-9999.9,4.53,-9999.9,-9999.9,-9999.9
1984,5,-0.5,-9999.9,0.6,-9999.9,-9999.9,0.68,-9999.9,-9999.9,-9999.9
1984,6,-5.8,-9999.9,-4.8,-9999.9,-9999.9,-4.62,-9999.9,-9999.9,-9999.9
1984,7,0.5,-9999.9,9.1,-9999.9,-9999.9,5.09,-9999.9,-9999.9,-9999.9
1984,8,16.0,-9999.9,28.2,-9999.9,-9999.9,24.16,-9999.9,-9999.9,-9999.9
1984,9,58.4,-9999.9,71.1,-9999.9,-9999.9,63.77,-9999.9,-9999.9,-9999.9
1984,10,44.2,-9999.9,50.7,-9999.9,-9999.9,49.09,-9999.9,-9999.9,-9999.9
1984,11,84.4,-9999.9,103.6,-9999.9,-9999.9,93.79,-9999.9,-9999.9,-9999.9
1984,12,101.8,-9999.9,109.7,-9999.9,-9999.9,100.79,-9999.9,-9999.9,-9999.9
1985,1,86.8,-9999.9,93.9,-9999.9,-9999.9,93.06,-9999.9,-9999.9,-9999.9
1985,2,33.9,-9999.9,34.3,-9999.9,-9999.9,40.47,-9999.9,-9999.9,-9999.9
1985,3,19.9,-9999.9,23.3,-9999.9,-9999.9,26.86,-9999.9,-9999.9,-9999.9
1985,4,5.4,-9999.9,11.8,-9999.9,-9999.9,8.87,-9999.9,-9999.9,-9999.9
1985,5,-2.7,-9999.9,-2.2,-9999.9,-9999.9,-2.41,-9999.9,-9999.9,-9999.9
1985,6,-0.6,-9999.9,5.8,-9999.9,-9999.9,3.56,-9999.9,-9999.9,-9999.9
1985,7,5.7,-9999.9,16.2,-9999.9,-9999.9,15.41,-9999.9,-9999.9,-9999.9
1985,8,21.1,-9999.9,33.2,-9999.9,-9999.9,29.93,-9999.9,-9999.9,-9999.9
1985,9,44.7,-9999.9,52.0,-9999.9,-9999.9,52.27,-9999.9,-9999.9,-9999.9
1985,10,59.1,-9999.9,68.1,-9999.9,-9999.9,66.33,-9999.9,-9999.9,-9999.9
1985,11,96.7,-9999.9,109.2,-9999.9,-9999.9,101.91,-9999.9,-9999.9,-9999.9
1985,12,129.9,-9999.9,141.2,-9999.9,-9999.9,137.47,-9999.9,-9999.9,-9999.9
1986,1,61.7,-9999.9,69.7,-9999.9,-9999.9,66.71,-9999.9,-9999.9,-9999.9
1986,2,37.0,-9999.9,38.2,-9999.9,-9999.9,43.84,-9999.9,-9999.9,-9999.9
1986,3,18.3,-9999.9,21.8,-9999.9,-9999.9,24.09,-9999.9,-9999.9,-9999.9
1986,4,4.0,-9999.9,7.3,-9999.9,-9999.9,5.02,-9999.9,-9999.9,-9999.9
1986,5,-1.6,-9999.9,-0.8,-9999.9,-9999.9,-1.25,-9999.9,-9999.9,-9999.9
1986,6,-3.4,-9999.9,0.9,-9999.9,-9999.9,-1.83,-9999.9,-9999.9,-9999.9
1986,7,-2.4,-9999.9,2.9,-9999.9,-9999.9,-0.77,-9999.9,-9999.9,-9999.9
1986,8,35.3,-9999.9,56.9,-9999.9,-9999.9,39.82,-9999.9,-9999.9,-9999.9
1986,9,34.6,-9999.9,44.8,-9999.9,-9999.9,35.44,-9999.9,-9999.9,-9999.9
1986,10,58.4,-9999.9,69.4,-9999.9,-9999.9,58.57,-9999.9,-9999.9,-9999.9
1986,11,113.9,-9999.9,130.7,-9999.9,-9999.9,110.36,-9999.9,-9999.9,-9999.9
1986,12,89.6,-9999.9,99.9,-9999.9,-9999.9,90.39,-9999.9,-9999.9,-9999.9
1987,1,64.9,-9999.9,73.3,-9999.9,-9999.9,62.74,-9999.9,-9999.9,-9999.9
1987,2,35.9,-9999.9,38.2,-9999.9,-9999.9,36.19,-9999.9,-9999.9,-9999.9
1987,3,31.4,-9999.9,36.1,-9999.9,-9999.9,31.55,-9999.9,-9999.9,-9999.9
1987,4,8.2,-9999.9,12.0,-9999.9,-9999.9,8.37,-9999.9,-9999.9,-9999.9
1987,5,-1.0,-9999.9,3.7,-9999.9,-9999.9,-0.68,-9999.9,-9999.9,-9999.9
1987,6,0.4,-9999.9,7.9,-9999.9,-9999.9,1.66,-9999.9,-9999.9,-9999.9
1987,7,8.6,-9999.9,21.5,-9999.9,-9999.9,10.42,-9999.9,-9999.9,-9999.9
1987,8,43.3,-9999.9,59.2,-9999.9,-9999.9,43.45,-9999.9,-9999.9,-9999.9
1987,9,42.5,-9999.9,48.5,-9999.9,-9999.9,40.61,-9999.9,-9999.9,-9999.9
1987,10,102.6,-9999.9,116.4,-9999.9,-9999.9,99.16,-9999.9,-9999.9,-9999.9
1987,11,87.1,-9999.9,98.4,-9999.9,-9999.9,82.31,-9999.9,-9999.9,-9999.9
1987,12,102.4,-9999.9,107.0,-9999.9,-9999.9,97.83,-9999.9,-9999.9,-9999.9
1988,1,97.1,-9999.9,111.2,-9999.9,-9999.9,99.4,-9999.9,-9999.9,-9999.9
1988,2,58.1,-9999.9,59.4,-9999.9,-9999.9,62.7,-9999.9,-9999.9,-9999.9
1988,3,24.4,-9999.9,28.1,-9999.9,-9999.9,26.91,-9999.9,-9999.9,-9999.9
1988,4,9.6,-9999.9,14.2,-9999.9,-9999.9,10.57,-9999.9,-9999.9,-9999.9
1988,5,-1.3,-9999.9,1.3,-9999.9,-9999.9,-1.11,-9999.9,-9999.9,-9999.9
1988,6,0.7,-9999.9,14.4,-9999.9,-9999.9,4.83,-9999.9,-9999.9,-9999.9
1988,7,1.9,-9999.9,12.9,-9999.9,-9999.9,6.03,-9999.9,-9999.9,-9999.9
1988,8,33.3,-9999.9,50.5,-9999.9,-9999.9,47.1,-9999.9,-9999.9,-9999.9
1988,9,52.5,-9999.9,67.2,-9999.9,-9999.9,60.13,-9999.9,-9999.9,-9999.9
1988,10,107.6,-9999.9,127.2,-9999.9,-9999.9,111.81,-9999.9,-9999.9,-9999.9
1988,11,72.4,-9999.9,85.3,-9999.9,-9999.9,74.98,-9999.9,-9999.9,-9999.9
1988,12,121.9,-9999.9,131.3,-9999.9,-9999.9,125.95,-9999.9,-9999.9,-9999.9
1989,1,61.7,-9999.9,72.6,-9999.9,-9999.9,67.42,-9999.9,-9999.9,-9999.9
1989,2,60.9,-9999.9,63.5,-9999.9,-9999.9,68.15,-9999.9,-9999.9,-9999.9
1989,3,31.9,-9999.9,35.6,-9999.9,-9999.9,36.02,-9999.9,-9999.9,-9999.9
1989,4,8.9,-9999.9,12.9,-9999.9,-9999.9,9.71,-9999.9,-9999.9,-9999.9
1989,5,-0.1,-9999.9,1.3,-9999.9,-9999.9,0.61,-9999.9,-9999.9,-9999.9
1989,6,-3.9,-9999.9,-2.4,-9999.9,-9999.9,-2.99,-9999.9,-9999.9,-9999.9
1989,7,-0.2,-9999.9,7.5,-9999.9,-9999.9,4.35,-9999.9,-9999.9,-9999.9
1989,8,18.1,-9999.9,31.9,-9999.9,-9999.9,30.62,-9999.9,-9999.9,-9999.9
1989,9,60.7,-9999.9,77.7,-9999.9,-9999.9,70.81,-9999.9,-9999.9,-9999.9
1989,10,73.7,-9999.9,88.8,-9999.9,-9999.9,77.82,-9999.9,-9999.9,-9999.9
