Year,Month,Median,2.5 Percentile,97.5 Percentile
2021.00,   6.00, 112.27,  89.97, 135.12
2021.00,   7.00, 184.60, 160.44, 208.48
2021.00,   8.00,  77.29,  56.33,  98.36
2021.00,   9.00, 101.58,  78.46, 125.37
2021.00,  10.00, 197.73, 171.29, 222.89
2021.00,  11.00, 150.47, 125.74, 175.31
2021.00,  12.00, 168.99, 143.43, 194.36
2022.00,   1.00,  22.94,  -1.78,  47.89
2022.00,   2.00, 199.22, 173.96, 224.95
2022.00,   3.00, 289.47, 265.13, 313.66
