Year,Month,Median,2.5 Percentile,97.5 Percentile
2021.0,   6.0,  73.9,  56.6,  91.6
2021.0,   7.0,  88.5,  70.2, 108.4
2021.0,   8.0,  59.3,  43.6,  76.1
2021.0,   9.0,  73.6,  55.2,  93.0
2021.0,  10.0, 132.6, 111.4, 153.5
2021.0,  11.0, 179.4, 158.3, 199.2
2021.0,  12.0, 195.6, 174.2, 217.2
2022.0,   1.0, 103.7,  84.1, 124.3
2022.0,   2.0, 193.2, 172.4, 215.3
2022.0,   3.0, 266.2, 244.5, 286.9
